age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,CATE
29,management,married,tertiary,no,0,yes,no,cellular,6,may,667,1,-1,0,unknown,1,0.4953240180941735
35,management,married,tertiary,no,802,yes,no,cellular,6,may,686,1,-1,0,unknown,1,0.49854546905800834
32,management,married,tertiary,no,2465,yes,yes,cellular,7,may,923,0,-1,0,unknown,1,-0.3906541598321331
26,management,single,tertiary,no,114,yes,no,cellular,7,may,457,0,-1,0,unknown,1,-0.4826734639538878
42,blue-collar,married,primary,no,1461,yes,no,cellular,7,may,757,1,170,3,failure,1,0.6395944809801278
33,admin.,single,tertiary,no,475,yes,no,cellular,7,may,1046,0,-1,0,unknown,1,-0.06066963561658523
36,management,single,tertiary,no,4,yes,no,cellular,7,may,855,1,342,1,failure,1,0.2376162046445666
35,management,single,tertiary,no,1618,yes,yes,cellular,7,may,542,0,-1,0,unknown,1,-0.763031885580064
30,services,single,secondary,no,-271,yes,no,cellular,7,may,609,0,337,1,success,1,-0.17607943706704066
59,admin.,single,secondary,no,2166,yes,yes,cellular,7,may,574,0,-1,0,unknown,1,-0.936646013869188
44,blue-collar,married,primary,no,4031,yes,no,cellular,7,may,983,1,-1,0,unknown,1,0.377390789108532
50,services,married,primary,no,5024,yes,yes,cellular,7,may,661,0,267,11,other,1,-0.5244235576417309
51,technician,married,secondary,no,-1944,yes,no,cellular,7,may,623,0,-1,0,unknown,1,-0.6142835538815262
51,admin.,married,secondary,no,3025,no,no,cellular,7,may,476,0,352,1,other,1,-0.5579193890264071
60,blue-collar,married,unknown,no,2090,yes,no,cellular,7,may,957,1,-1,0,unknown,1,0.23033100972301634
29,technician,single,tertiary,no,0,yes,no,cellular,7,may,347,1,337,6,failure,1,0.5967158975212405
43,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,0,169,3,success,1,0.2074818942008959
31,admin.,single,secondary,no,0,yes,no,cellular,7,may,895,1,295,2,failure,1,0.24416809922962066
26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,798,1,-1,0,unknown,1,0.27150203085973673
23,housemaid,married,tertiary,no,66,yes,no,cellular,7,may,1391,1,-1,0,unknown,1,-0.46188935237163414
49,blue-collar,single,primary,no,2146,yes,no,cellular,7,may,1516,1,353,2,other,1,-0.29175408032400185
42,unemployed,married,secondary,no,356,yes,no,cellular,7,may,787,1,356,2,failure,1,0.47587159831756204
39,blue-collar,married,secondary,no,62,yes,no,cellular,7,may,877,1,-1,0,unknown,1,0.461332109421647
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,1,288,1,other,1,0.6649245426903317
45,services,divorced,secondary,no,608,yes,yes,cellular,7,may,1135,1,323,30,failure,1,0.002350038641925008
39,technician,divorced,secondary,no,291,yes,no,cellular,7,may,882,1,-1,0,unknown,1,0.33356189481041115
45,blue-collar,divorced,secondary,no,-184,yes,no,cellular,7,may,878,1,170,5,failure,1,0.26872950455958067
39,admin.,single,secondary,no,2345,yes,no,cellular,8,may,491,1,344,2,failure,1,0.5426181065803569
23,technician,single,secondary,no,4,yes,no,cellular,8,may,763,0,-1,0,unknown,1,-0.5142490501761285
57,admin.,married,secondary,no,6005,yes,no,cellular,8,may,704,0,323,6,failure,1,-0.4074239884282189
32,blue-collar,married,secondary,no,333,yes,no,cellular,8,may,501,1,-1,0,unknown,1,0.6722426550413151
29,management,single,tertiary,no,3041,yes,no,cellular,8,may,606,1,-1,0,unknown,1,0.5041826046239481
42,management,married,tertiary,no,4,yes,no,cellular,8,may,579,1,295,1,success,1,0.1503729191556764
47,blue-collar,divorced,primary,no,603,yes,yes,cellular,8,may,1080,0,-1,0,unknown,1,-0.3934641451668805
36,management,married,tertiary,no,0,yes,no,cellular,8,may,308,1,-1,0,unknown,1,0.7498512710149372
57,management,married,tertiary,no,830,yes,yes,cellular,8,may,662,0,367,1,success,1,-0.13470490957444636
36,technician,single,tertiary,no,962,yes,no,cellular,8,may,568,0,-1,0,unknown,1,-0.4273341793762671
53,technician,single,tertiary,no,185,yes,no,cellular,8,may,1448,1,-1,0,unknown,1,-0.40982487842476645
56,blue-collar,divorced,primary,no,-9,yes,yes,cellular,8,may,728,0,-1,0,unknown,1,-1.1093635424144146
33,admin.,divorced,tertiary,no,891,no,no,cellular,8,may,398,1,-1,0,unknown,1,0.5236272047744562
59,retired,married,tertiary,no,148,yes,yes,cellular,8,may,685,1,366,1,other,1,0.3510414338903386
47,retired,married,primary,no,1374,no,yes,telephone,8,may,479,1,359,3,failure,1,0.7647998079678537
42,management,married,tertiary,no,-556,yes,yes,cellular,8,may,682,1,347,3,failure,1,0.6805042494030129
38,self-employed,single,tertiary,no,1612,yes,no,cellular,8,may,423,0,-1,0,unknown,1,-0.5628740091362315
40,self-employed,married,secondary,no,0,yes,no,cellular,11,may,657,0,-1,0,unknown,1,-0.746388758573529
41,admin.,single,secondary,no,-109,yes,yes,cellular,11,may,1038,0,370,1,failure,1,-0.18777576204729332
43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,0,284,2,failure,1,0.2184491591972901
24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,1,-1,0,unknown,1,0.6264262418469836
40,services,married,secondary,no,-192,yes,no,cellular,11,may,666,0,-1,0,unknown,1,-0.8699126121943687
40,blue-collar,married,secondary,no,-438,no,no,cellular,11,may,1017,0,-1,0,unknown,1,-0.11730438211255219
34,services,single,secondary,no,-701,yes,no,cellular,11,may,610,1,-1,0,unknown,1,0.2904568098149721
36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,1,-1,0,unknown,1,0.6219161148668817
38,services,married,secondary,no,5293,yes,no,cellular,11,may,475,0,171,6,failure,1,-0.7712338748605975
39,blue-collar,married,secondary,no,785,yes,no,cellular,11,may,1232,1,-1,0,unknown,1,0.10031606472218697
25,student,single,primary,no,373,yes,no,cellular,11,may,819,1,-1,0,unknown,1,0.1683937667862074
39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,1,300,2,other,1,0.3321431003948953
41,blue-collar,married,secondary,no,1236,yes,no,cellular,11,may,911,1,-1,0,unknown,1,0.2219196358290069
36,admin.,divorced,secondary,no,-811,yes,no,cellular,12,may,365,1,-1,0,unknown,1,0.7035446599340387
34,entrepreneur,married,primary,no,7279,yes,no,cellular,12,may,882,0,-1,0,unknown,1,-0.28467734985575155
34,admin.,divorced,secondary,no,479,yes,no,cellular,12,may,515,0,350,5,failure,1,-0.42410729162699734
38,housemaid,single,primary,no,199,yes,no,cellular,12,may,1203,0,306,1,failure,1,-0.1862490648345828
40,blue-collar,married,secondary,no,1808,yes,no,cellular,12,may,560,0,-1,0,unknown,1,-0.9967534031061935
31,admin.,married,secondary,no,2,yes,yes,cellular,12,may,703,1,-1,0,unknown,1,0.3025066311646197
37,blue-collar,married,primary,no,-106,yes,yes,cellular,12,may,690,0,-1,0,unknown,1,-0.7244419279324966
58,entrepreneur,married,secondary,no,670,yes,no,cellular,12,may,1272,0,-1,0,unknown,1,-0.23991300115074887
48,services,divorced,secondary,no,-361,yes,no,cellular,12,may,1062,1,349,3,other,1,-0.04789897115932409
35,blue-collar,married,primary,no,159,yes,yes,cellular,12,may,826,0,-1,0,unknown,1,-0.5335735250068381
34,admin.,single,secondary,no,151,yes,no,cellular,12,may,590,0,370,1,other,1,-0.5416710289034355
51,blue-collar,married,secondary,no,518,yes,no,cellular,12,may,918,0,-1,0,unknown,1,-0.3345921441184409
39,management,single,tertiary,no,5073,yes,no,cellular,12,may,1182,0,286,4,failure,1,-0.0345294588838494
39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,1,364,3,failure,1,0.42646246610245836
36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,0,-1,0,unknown,1,-0.5985334259701193
47,services,married,secondary,no,367,yes,no,cellular,12,may,309,0,306,4,success,1,-0.5449816627982613
35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,0,300,1,success,1,-0.2579471941968214
33,blue-collar,married,secondary,no,1240,yes,no,cellular,12,may,844,0,-1,0,unknown,1,-0.29340171667401954
47,admin.,married,secondary,no,663,yes,yes,cellular,12,may,409,0,274,6,other,1,-0.6873519392541267
38,services,single,secondary,no,895,yes,no,cellular,12,may,1531,0,-1,0,unknown,1,0.15203165558251797
46,blue-collar,married,primary,no,804,yes,no,cellular,12,may,1063,1,361,1,success,1,-0.15115681632678707
42,blue-collar,married,primary,no,-407,yes,yes,cellular,12,may,829,1,-1,0,unknown,1,0.29245195050426775
47,blue-collar,married,secondary,no,802,yes,yes,cellular,12,may,289,1,-1,0,unknown,1,1.0584238762426275
37,admin.,single,primary,no,912,yes,no,cellular,12,may,637,1,328,22,other,1,0.6413244353049333
31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,0,-1,0,unknown,1,-0.5195634977452936
46,technician,married,secondary,no,3,yes,yes,cellular,12,may,614,1,-1,0,unknown,1,0.8004828041990104
36,services,single,secondary,no,0,yes,no,cellular,12,may,398,1,-1,0,unknown,1,0.8129279670743161
40,services,married,secondary,no,1836,yes,no,cellular,12,may,750,1,-1,0,unknown,1,0.3068933227732253
39,management,married,tertiary,no,1425,yes,no,cellular,12,may,775,1,-1,0,unknown,1,0.4769576819802159
45,self-employed,divorced,tertiary,no,963,yes,no,cellular,12,may,528,1,-1,0,unknown,1,0.8587780773424276
59,admin.,married,secondary,no,145,yes,no,telephone,12,may,556,1,287,13,success,1,-0.060483757260639925
34,blue-collar,married,secondary,no,634,no,yes,cellular,12,may,737,1,-1,0,unknown,1,0.36118994405693344
40,blue-collar,married,unknown,no,87,yes,no,cellular,13,may,477,1,-1,0,unknown,1,0.7027361596278705
50,blue-collar,married,primary,no,-522,yes,no,cellular,13,may,863,1,-1,0,unknown,1,0.4214579189961671
36,blue-collar,married,primary,no,319,yes,no,cellular,13,may,774,1,301,1,failure,1,0.5421710876634653
35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073,0,-1,0,unknown,1,-0.14021972752763412
36,blue-collar,single,secondary,no,478,yes,no,cellular,13,may,610,0,-1,0,unknown,1,-0.6888626672707903
35,blue-collar,single,primary,no,-276,yes,no,cellular,13,may,850,0,-1,0,unknown,1,-0.5127638699445398
47,blue-collar,married,primary,no,4227,yes,no,cellular,13,may,659,0,-1,0,unknown,1,-0.2485696673864706
47,housemaid,single,primary,no,2785,yes,no,cellular,13,may,570,0,-1,0,unknown,1,-0.866529920470677
38,blue-collar,married,primary,no,1401,no,no,cellular,13,may,516,0,-1,0,unknown,1,-0.5740981251938265
33,management,single,tertiary,no,0,yes,no,cellular,13,may,585,0,-1,0,unknown,1,-0.6305224649141955
38,blue-collar,married,primary,no,1852,yes,no,cellular,13,may,606,0,-1,0,unknown,1,-0.7248552369085407
39,blue-collar,married,secondary,no,462,yes,no,cellular,13,may,590,0,-1,0,unknown,1,-0.5253977249440344
43,housemaid,single,primary,no,800,yes,no,cellular,13,may,902,0,-1,0,unknown,1,-0.2742672557422852
33,technician,married,secondary,no,221,yes,no,cellular,13,may,669,0,355,4,failure,1,-0.3953281433931304
34,blue-collar,married,secondary,no,1089,yes,no,cellular,13,may,394,1,-1,0,unknown,1,0.44204776920760175
28,admin.,divorced,secondary,no,451,yes,no,cellular,13,may,302,0,301,1,success,1,-0.35237466567411213
34,blue-collar,married,secondary,no,496,yes,no,cellular,13,may,333,0,-1,0,unknown,1,-0.6126038299794813
42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,1,370,4,failure,1,0.35268808237390026
33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,0,-1,0,unknown,1,-0.41695617653360745
39,management,married,tertiary,no,297,yes,no,cellular,13,may,734,1,-1,0,unknown,1,0.5451110984372727
32,management,single,tertiary,no,3,yes,no,cellular,13,may,568,0,-1,0,unknown,1,-0.9864278644994637
34,management,single,tertiary,no,76,yes,no,cellular,13,may,747,1,371,3,failure,1,0.315346164929388
32,blue-collar,single,primary,no,398,yes,no,cellular,13,may,716,0,-1,0,unknown,1,-0.5042389961326732
48,admin.,divorced,secondary,no,83,yes,no,cellular,13,may,1101,0,-1,0,unknown,1,-0.1447178088697652
31,admin.,married,secondary,no,879,yes,no,cellular,13,may,394,0,-1,0,unknown,1,-0.5192714301529934
33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,1,-1,0,unknown,1,0.1738256688811772
48,services,divorced,secondary,no,-276,yes,yes,cellular,13,may,674,0,-1,0,unknown,1,-0.8680538539012571
33,blue-collar,single,primary,no,863,yes,no,telephone,13,may,622,1,-1,0,unknown,1,0.9622784266641734
30,student,single,tertiary,no,228,yes,no,cellular,13,may,314,1,-1,0,unknown,1,0.45651946230798834
35,management,single,tertiary,no,1396,yes,no,cellular,13,may,809,0,300,1,failure,1,-0.10671515314317397
51,blue-collar,divorced,primary,no,-19,yes,no,cellular,13,may,829,0,296,11,failure,1,-0.5216860841562108
38,services,single,secondary,no,2253,yes,no,cellular,13,may,937,1,-1,0,unknown,1,0.2554266823432574
39,blue-collar,single,primary,no,0,yes,yes,cellular,13,may,1975,1,-1,0,unknown,1,-0.6116150856447143
27,blue-collar,single,primary,no,265,yes,no,cellular,13,may,1119,1,-1,0,unknown,1,0.1894269634462969
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,1,292,1,failure,1,0.39385128663838403
34,management,single,tertiary,no,3821,yes,no,cellular,13,may,649,1,-1,0,unknown,1,0.9471611517957967
38,blue-collar,divorced,primary,no,0,yes,no,cellular,13,may,531,1,-1,0,unknown,1,0.7104762534710752
29,services,divorced,secondary,no,-7,yes,no,cellular,13,may,1279,1,-1,0,unknown,1,-0.10089902532273892
40,blue-collar,married,primary,no,830,yes,no,cellular,13,may,873,1,370,2,failure,1,0.41908530880357386
32,technician,single,tertiary,no,0,yes,yes,cellular,13,may,440,1,-1,0,unknown,1,0.9800958884984008
38,blue-collar,married,primary,no,4406,yes,no,telephone,13,may,689,1,-1,0,unknown,1,0.8570041691383679
36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722,1,344,1,success,1,-0.03075537870450321
28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,0,371,1,other,1,-0.9517309753700987
49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,0,-1,0,unknown,1,-0.8716352690363955
26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,0,-1,0,unknown,1,-0.7195331271871285
44,admin.,divorced,secondary,no,2999,yes,no,cellular,14,may,717,0,-1,0,unknown,1,-0.36601927875614304
49,management,married,tertiary,no,85,yes,no,cellular,14,may,590,1,359,1,other,1,0.6670536582948121
31,self-employed,single,tertiary,no,17924,yes,no,cellular,14,may,745,0,174,3,failure,1,-0.027982671048795874
55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854,1,360,1,failure,1,0.06172358073327988
32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,1,-1,0,unknown,1,0.6136014709106015
35,services,married,secondary,no,341,yes,no,cellular,14,may,345,0,-1,0,unknown,1,-0.9740767566211757
35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456,0,300,1,failure,1,-0.9487822781060001
31,admin.,married,secondary,no,8781,yes,no,cellular,14,may,680,0,177,1,success,1,0.1450311774561045
28,admin.,divorced,secondary,no,-504,yes,yes,cellular,14,may,578,0,-1,0,unknown,1,-0.686165843366507
39,management,married,tertiary,no,1738,yes,no,cellular,14,may,633,0,358,1,other,1,-0.24134568211429497
48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307,0,177,2,failure,1,-0.9650118127851647
32,admin.,married,secondary,no,684,yes,no,cellular,14,may,607,1,-1,0,unknown,1,0.7225729144805078
41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,0,363,1,failure,1,-0.2345567824402982
34,management,married,tertiary,no,273,yes,no,cellular,14,may,492,0,175,2,failure,1,-0.4549278568098784
32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563,0,-1,0,unknown,1,-0.6242159468876216
34,admin.,married,primary,no,0,yes,yes,cellular,14,may,1020,0,-1,0,unknown,1,-0.22093404256650706
36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723,0,356,2,success,1,0.39876746484151365
29,admin.,divorced,secondary,no,-254,yes,no,cellular,14,may,406,1,-1,0,unknown,1,0.5316145317134788
54,management,divorced,tertiary,no,-449,yes,no,cellular,14,may,691,0,-1,0,unknown,1,-0.5049556549047032
29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,1129,0,-1,0,unknown,1,-0.04470994789742248
35,blue-collar,divorced,secondary,no,336,yes,no,cellular,14,may,191,0,346,2,failure,1,-0.7453515099622748
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,1,-1,0,unknown,1,1.1546797742843746
37,services,married,secondary,no,6089,yes,no,cellular,14,may,616,1,-1,0,unknown,1,0.6873932741448937
37,management,divorced,tertiary,no,-42,yes,no,cellular,14,may,668,1,-1,0,unknown,1,0.2879296460481074
31,blue-collar,single,secondary,no,953,yes,no,cellular,14,may,479,0,346,2,success,1,-0.16818681754836246
33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,1,-1,0,unknown,1,0.39842362855989405
59,retired,divorced,secondary,no,5845,no,no,cellular,14,may,1060,1,-1,0,unknown,1,-0.048478791528351196
30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,566,1,-1,0,unknown,1,0.6176350507123173
53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,1,174,7,other,1,0.18397270089757137
26,blue-collar,married,secondary,no,5795,yes,no,cellular,14,may,1094,1,-1,0,unknown,1,0.2191273197490411
30,admin.,single,secondary,no,315,yes,no,cellular,14,may,884,1,346,4,failure,1,0.3545393990696226
35,management,single,tertiary,no,916,yes,no,cellular,14,may,460,1,-1,0,unknown,1,0.5138199684222511
34,admin.,married,secondary,no,124,yes,no,telephone,14,may,604,1,366,2,other,1,1.0051841124742753
33,services,married,secondary,no,207,yes,no,cellular,14,may,629,1,-1,0,unknown,1,0.6740963011394043
59,retired,married,tertiary,no,422,yes,no,cellular,14,may,647,1,-1,0,unknown,1,0.6438542408268778
36,technician,single,secondary,no,125,yes,no,cellular,15,may,676,1,-1,0,unknown,1,0.41023919026645533
34,services,single,secondary,no,2,yes,no,cellular,15,may,153,1,-1,0,unknown,1,1.1896611551100713
39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,1,357,3,other,1,0.39120589706714226
42,services,married,secondary,no,146,yes,yes,cellular,15,may,670,1,346,1,failure,1,0.5699922020652378
60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,655,1,-1,0,unknown,1,0.45799115451643646
56,services,single,secondary,no,-40,yes,no,cellular,15,may,311,0,368,2,failure,1,-1.0644149865901982
30,services,single,secondary,no,140,yes,no,cellular,15,may,760,0,-1,0,unknown,1,-0.5510930110155763
26,services,married,secondary,no,77,yes,no,cellular,15,may,619,0,340,4,failure,1,-0.47926241197627273
35,blue-collar,married,primary,no,22,yes,no,cellular,15,may,1190,1,302,2,other,1,0.0960415040318954
22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,0,-1,0,unknown,1,-0.5367198481778408
26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,899,0,-1,0,unknown,1,-0.5484416895726679
28,admin.,single,secondary,no,154,yes,no,cellular,15,may,536,0,364,1,other,1,-0.8631269515075527
35,admin.,divorced,secondary,no,534,no,no,cellular,15,may,669,0,312,3,failure,1,-0.26321504991087263
35,housemaid,married,tertiary,no,1265,yes,no,cellular,15,may,326,1,179,4,failure,1,0.8794977647740395
55,technician,married,tertiary,no,-466,yes,no,cellular,15,may,901,0,-1,0,unknown,1,-0.34940940327598197
